sum_time_second,sum_time_minute,sum_time_hour
379.401,6.0,0.11
2545.149,42.0,0.71
226.41,4.0,0.06
1026.843,17.0,0.29
474.102,8.0,0.13
70004.383,1167.0,19.45
113.525,2.0,0.03
332.407,6.0,0.09
183.28,3.0,0.05
209.367,3.0,0.06
862.129,14.0,0.24
11281.198,188.0,3.13
123.36,2.0,0.03
1201.437,20.0,0.33
2064.236,34.0,0.57
2796.572,47.0,0.78
355.809,6.0,0.1
322.171,5.0,0.09
310.09,5.0,0.09
2020.496,34.0,0.56
172.762,3.0,0.05
158.953,3.0,0.04
605.208,10.0,0.17
183.52,3.0,0.05
820.925,14.0,0.23
269.298,4.0,0.07
0.0,0.0,0.0
249.047,4.0,0.07
975.538,16.0,0.27
318.185,5.0,0.09
124.236,2.0,0.03
201.13,3.0,0.06
70.325,1.0,0.02
1578.815,26.0,0.44
1764.004,29.0,0.49
171.569,3.0,0.05
946.739,16.0,0.26
300.539,5.0,0.08
1336.725,22.0,0.37
117.924,2.0,0.03
5441.528,91.0,1.51
434.985,7.0,0.12
192.633,3.0,0.05
755.978,13.0,0.21
131.099,2.0,0.04
600.899,10.0,0.17
496.757,8.0,0.14
18641.113,311.0,5.18
109.418,2.0,0.03
297.615,5.0,0.08
31740.925,529.0,8.82
314.096,5.0,0.09
6188.339,103.0,1.72
219.195,4.0,0.06
3022.202,50.0,0.84
22.906,0.0,0.01
1098.908,18.0,0.31
143.99,2.0,0.04
169.082,3.0,0.05
158.813,3.0,0.04
396.084,7.0,0.11
267.02,4.0,0.07
910.65,15.0,0.25
5020.401,84.0,1.39
1782.088,30.0,0.5
0.0,0.0,0.0
290.296,5.0,0.08
365.235,6.0,0.1
5930.282,99.0,1.65
234.69,4.0,0.07
770.808,13.0,0.21
199.954,3.0,0.06
2402.99,40.0,0.67
531.811,9.0,0.15
386.068,6.0,0.11
252.451,4.0,0.07
240.545,4.0,0.07
4260.312,71.0,1.18
360.464,6.0,0.1
253.063,4.0,0.07
219.24,4.0,0.06
9120.578,152.0,2.53
6640.617,111.0,1.84
213.421,4.0,0.06
515.172,9.0,0.14
66685.772,1111.0,18.52
973.34,16.0,0.27
42411.789,707.0,11.78
5155.945,86.0,1.43
435.168,7.0,0.12
1636.794,27.0,0.45
341.895,6.0,0.09
721.722,12.0,0.2
150.884,3.0,0.04
7988.543,133.0,2.22
207.234,3.0,0.06
105.033,2.0,0.03
25.09,0.0,0.01
201.641,3.0,0.06
234.585,4.0,0.07
177.287,3.0,0.05
2202.89,37.0,0.61
54.452,1.0,0.02
875.002,15.0,0.24
5119.552,85.0,1.42
356.009,6.0,0.1
137.926,2.0,0.04
527.262,9.0,0.15
161.538,3.0,0.04
437.409,7.0,0.12
364.37,6.0,0.1
219.741,4.0,0.06
961.527,16.0,0.27
0.0,0.0,0.0
85876.251,1431.0,23.85
1535.073,26.0,0.43
346.823,6.0,0.1
5976.175,100.0,1.66
473.905,8.0,0.13
636.646,11.0,0.18
143.348,2.0,0.04
2378.791,40.0,0.66
416.64,7.0,0.12
290.259,5.0,0.08
175.401,3.0,0.05
4125.645,69.0,1.15
2980.325,50.0,0.83
4277.74,71.0,1.19
474.279,8.0,0.13
117.298,2.0,0.03
111.756,2.0,0.03
172.038,3.0,0.05
46321.859,772.0,12.87
1388.347,23.0,0.39
14610.915,244.0,4.06
125.83,2.0,0.03
70.92,1.0,0.02
216.693,4.0,0.06
2800.907,47.0,0.78
132.067,2.0,0.04
3461.78,58.0,0.96
181.888,3.0,0.05
476.068,8.0,0.13
93.999,2.0,0.03
2418.275,40.0,0.67
708.113,12.0,0.2
227.01,4.0,0.06
21912.163,365.0,6.09
49.752,1.0,0.01
1810.362,30.0,0.5
269.089,4.0,0.07
333.74,6.0,0.09
176.56,3.0,0.05
146.844,2.0,0.04
667.396,11.0,0.19
723.234,12.0,0.2
1830.51,31.0,0.51
386.729,6.0,0.11
1284.304,21.0,0.36
1378.679,23.0,0.38
1267.27,21.0,0.35
1922.988,32.0,0.53
7870.889,131.0,2.19
87.005,1.0,0.02
40.214,1.0,0.01
255.067,4.0,0.07
339.702,6.0,0.09
747.861,12.0,0.21
161.387,3.0,0.04
1182.93,20.0,0.33
108.927,2.0,0.03
152.336,3.0,0.04
710.616,12.0,0.2
3291.761,55.0,0.91
263.109,4.0,0.07
14680.874,245.0,4.08
4334.4,72.0,1.2
0.0,0.0,0.0
3146.076,52.0,0.87
80.621,1.0,0.02
1604.326,27.0,0.45
491.794,8.0,0.14
179.676,3.0,0.05
29.439,0.0,0.01
417.306,7.0,0.12
6514.73,109.0,1.81
150.041,3.0,0.04
216.511,4.0,0.06
135.433,2.0,0.04
287.516,5.0,0.08
130.532,2.0,0.04
559.605,9.0,0.16
59.303,1.0,0.02
321.283,5.0,0.09
418.197,7.0,0.12
38.099,1.0,0.01
73.379,1.0,0.02
72769.172,1213.0,20.21
146.87,2.0,0.04
156.516,3.0,0.04
837.066,14.0,0.23
231.21,4.0,0.06
7287.363,121.0,2.02
64771.354,1080.0,17.99
4713.124,79.0,1.31
1016.974,17.0,0.28
1368.201,23.0,0.38
61.717,1.0,0.02
2972.049,50.0,0.83
6372.903,106.0,1.77
131.8,2.0,0.04
6161.712,103.0,1.71
2374.405,40.0,0.66
414.519,7.0,0.12
751.436,13.0,0.21
802.457,13.0,0.22
305.008,5.0,0.08
103.603,2.0,0.03
1441.157,24.0,0.4
1044.697,17.0,0.29
243.082,4.0,0.07
183.957,3.0,0.05
88.845,1.0,0.02
162.751,3.0,0.05
237.878,4.0,0.07
449.862,7.0,0.12
492.091,8.0,0.14
188.043,3.0,0.05
1058.151,18.0,0.29
2170.734,36.0,0.6
4082.973,68.0,1.13
680.951,11.0,0.19
1048.362,17.0,0.29
818.13,14.0,0.23
150.767,3.0,0.04
2818.601,47.0,0.78
64.398,1.0,0.02
1065.247,18.0,0.3
35545.269,592.0,9.87
183.88,3.0,0.05
78198.237,1303.0,21.72
291.999,5.0,0.08
26464.118,441.0,7.35
2211.997,37.0,0.61
81843.656,1364.0,22.73
0.0,0.0,0.0
547.745,9.0,0.15
1437.702,24.0,0.4
1593.102,27.0,0.44
1343.503,22.0,0.37
111.512,2.0,0.03
381.136,6.0,0.11
293.755,5.0,0.08
1387.679,23.0,0.39
395.151,7.0,0.11
265.359,4.0,0.07
589.594,10.0,0.16
1563.737,26.0,0.43
612.327,10.0,0.17
20879.593,348.0,5.8
2722.31,45.0,0.76
119.266,2.0,0.03
277.616,5.0,0.08
418.834,7.0,0.12
137.669,2.0,0.04
500.942,8.0,0.14
672.543,11.0,0.19
2848.347,47.0,0.79
1283.785,21.0,0.36
284.964,5.0,0.08
244.21,4.0,0.07
77312.181,1289.0,21.48
72.781,1.0,0.02
365.273,6.0,0.1
2666.347,44.0,0.74
646.069,11.0,0.18
137.244,2.0,0.04
265.564,4.0,0.07
1600.872,27.0,0.44
144.279,2.0,0.04
282.344,5.0,0.08
323.831,5.0,0.09
170.972,3.0,0.05
1564.14,26.0,0.43
182.696,3.0,0.05
396.552,7.0,0.11
190.258,3.0,0.05
131.248,2.0,0.04
152.107,3.0,0.04
211.697,4.0,0.06
120.044,2.0,0.03
84.038,1.0,0.02
1028.157,17.0,0.29
1149.563,19.0,0.32
0.0,0.0,0.0
8182.205,136.0,2.27
228.175,4.0,0.06
709.578,12.0,0.2
231.714,4.0,0.06
78.24,1.0,0.02
316.02,5.0,0.09
280.917,5.0,0.08
147.981,2.0,0.04
1072.717,18.0,0.3
265.347,4.0,0.07
12344.652,206.0,3.43
267.605,4.0,0.07
136.693,2.0,0.04
54.376,1.0,0.02
1006.546,17.0,0.28
23379.931,390.0,6.49
334.894,6.0,0.09
298.687,5.0,0.08
291.373,5.0,0.08
0.0,0.0,0.0
649.671,11.0,0.18
11688.211,195.0,3.25
223.57,4.0,0.06
328.5,5.0,0.09
825.76,14.0,0.23
62.943,1.0,0.02
372.806,6.0,0.1
49962.132,833.0,13.88
71.705,1.0,0.02
217.778,4.0,0.06
1280.226,21.0,0.36
269.118,4.0,0.07
121.887,2.0,0.03
136.159,2.0,0.04
121.731,2.0,0.03
496.09,8.0,0.14
2028.837,34.0,0.56
292.279,5.0,0.08
182.892,3.0,0.05
4534.301,76.0,1.26
221.333,4.0,0.06
1072.126,18.0,0.3
170.589,3.0,0.05
1471.143,25.0,0.41
1106.254,18.0,0.31
208.378,3.0,0.06
103.188,2.0,0.03
213.358,4.0,0.06
200.321,3.0,0.06
311.926,5.0,0.09
196.643,3.0,0.05
1037.931,17.0,0.29
394.95,7.0,0.11
2394.286,40.0,0.67
505.173,8.0,0.14
550.616,9.0,0.15
300.801,5.0,0.08
4393.511,73.0,1.22
82352.518,1373.0,22.88
3527.997,59.0,0.98
24524.948,409.0,6.81
244.109,4.0,0.07
251.256,4.0,0.07
698.799,12.0,0.19
52135.052,869.0,14.48
419.334,7.0,0.12
26.039,0.0,0.01
4978.189,83.0,1.38
738.676,12.0,0.21
3588.779,60.0,1.0
0.0,0.0,0.0
215.414,4.0,0.06
559.771,9.0,0.16
945.988,16.0,0.26
2766.104,46.0,0.77
3850.295,64.0,1.07
731.484,12.0,0.2
4820.467,80.0,1.34
291.154,5.0,0.08
268.965,4.0,0.07
146.144,2.0,0.04
1927.439,32.0,0.54
906.21,15.0,0.25
546.7,9.0,0.15
458.981,8.0,0.13
2310.467,39.0,0.64
356.028,6.0,0.1
546.188,9.0,0.15
203.729,3.0,0.06
205.296,3.0,0.06
208.05,3.0,0.06
272.614,5.0,0.08
740.981,12.0,0.21
0.0,0.0,0.0
147.398,2.0,0.04
189.894,3.0,0.05
122.204,2.0,0.03
681.657,11.0,0.19
276.234,5.0,0.08
380.135,6.0,0.11
5435.614,91.0,1.51
204.112,3.0,0.06
3985.332,66.0,1.11
13572.916,226.0,3.77
469.502,8.0,0.13
152.744,3.0,0.04
1406.849,23.0,0.39
174.07,3.0,0.05
129.754,2.0,0.04
501.902,8.0,0.14
212.811,4.0,0.06
4451.051,74.0,1.24
2068.004,34.0,0.57
71.014,1.0,0.02
159.957,3.0,0.04
81271.517,1355.0,22.58
23229.313,387.0,6.45
10635.65,177.0,2.95
85455.135,1424.0,23.74
16910.754,282.0,4.7
177.371,3.0,0.05
215.068,4.0,0.06
125.839,2.0,0.03
20072.868,335.0,5.58
0.0,0.0,0.0
49453.893,824.0,13.74
603.16,10.0,0.17
688.626,11.0,0.19
1344.666,22.0,0.37
103.778,2.0,0.03
176.074,3.0,0.05
143.961,2.0,0.04
7466.907,124.0,2.07
243.432,4.0,0.07
198.768,3.0,0.06
116.233,2.0,0.03
807.216,13.0,0.22
371.326,6.0,0.1
269.69,4.0,0.07
474.473,8.0,0.13
525.454,9.0,0.15
26504.355,442.0,7.36
355.315,6.0,0.1
324.64,5.0,0.09
317.093,5.0,0.09
2899.086,48.0,0.81
3372.421,56.0,0.94
99.601,2.0,0.03
439.281,7.0,0.12
142.112,2.0,0.04
18904.85,315.0,5.25
2484.327,41.0,0.69
201.878,3.0,0.06
421.701,7.0,0.12
289.383,5.0,0.08
238.974,4.0,0.07
2225.718,37.0,0.62
153.201,3.0,0.04
267.57,4.0,0.07
238.232,4.0,0.07
121.122,2.0,0.03
729.564,12.0,0.2
1028.889,17.0,0.29
663.573,11.0,0.18
197.773,3.0,0.05
109.183,2.0,0.03
4542.864,76.0,1.26
305.435,5.0,0.08
454.341,8.0,0.13
542.652,9.0,0.15
61.155,1.0,0.02
258.648,4.0,0.07
549.909,9.0,0.15
6250.043,104.0,1.74
364.151,6.0,0.1
599.285,10.0,0.17
377.112,6.0,0.1
1598.417,27.0,0.44
262.982,4.0,0.07
77.976,1.0,0.02
10973.562,183.0,3.05
289.829,5.0,0.08
146.373,2.0,0.04
1041.465,17.0,0.29
603.788,10.0,0.17
126.694,2.0,0.04
62469.112,1041.0,17.35
1446.403,24.0,0.4
402.075,7.0,0.11
2137.668,36.0,0.59
243.369,4.0,0.07
201.041,3.0,0.06
329.162,5.0,0.09
2704.051,45.0,0.75
442.035,7.0,0.12
4120.364,69.0,1.14
2124.407,35.0,0.59
1351.138,23.0,0.38
1775.932,30.0,0.49
2085.372,35.0,0.58
1823.649,30.0,0.51
81.789,1.0,0.02
550.123,9.0,0.15
192.772,3.0,0.05
214.196,4.0,0.06
965.031,16.0,0.27
194.514,3.0,0.05
337.129,6.0,0.09
1083.628,18.0,0.3
791.317,13.0,0.22
364.921,6.0,0.1
458.632,8.0,0.13
936.745,16.0,0.26
286.284,5.0,0.08
134.84,2.0,0.04
3971.231,66.0,1.1
628.312,10.0,0.17
681.147,11.0,0.19
1198.38,20.0,0.33
225.635,4.0,0.06
303.598,5.0,0.08
1858.91,31.0,0.52
7048.679,117.0,1.96
786.302,13.0,0.22
485.942,8.0,0.13
149.572,2.0,0.04
815.905,14.0,0.23
11828.088,197.0,3.29
106.434,2.0,0.03
5325.303,89.0,1.48
91.744,2.0,0.03
1695.335,28.0,0.47
136.413,2.0,0.04
10710.23,179.0,2.98
929.119,15.0,0.26
13243.467,221.0,3.68
270.969,5.0,0.08
1224.35,20.0,0.34
11189.859,186.0,3.11
452.914,8.0,0.13
7249.438,121.0,2.01
1028.869,17.0,0.29
172.743,3.0,0.05
503.57,8.0,0.14
1279.643,21.0,0.36
314.729,5.0,0.09
65208.127,1087.0,18.11
375.6,6.0,0.1
1627.16,27.0,0.45
221.947,4.0,0.06
533.539,9.0,0.15
2607.826,43.0,0.72
2556.543,43.0,0.71
160.28,3.0,0.04
615.77,10.0,0.17
6452.354,108.0,1.79
199.193,3.0,0.06
695.571,12.0,0.19
518.107,9.0,0.14
318.976,5.0,0.09
182.479,3.0,0.05
186.475,3.0,0.05
303.82,5.0,0.08
2087.87,35.0,0.58
93.802,2.0,0.03
740.563,12.0,0.21
118.923,2.0,0.03
171.117,3.0,0.05
132.864,2.0,0.04
298.074,5.0,0.08
320.092,5.0,0.09
193.777,3.0,0.05
85873.456,1431.0,23.85
4068.175,68.0,1.13
309.299,5.0,0.09
6462.458,108.0,1.8
55806.373,930.0,15.5
694.252,12.0,0.19
7824.501,130.0,2.17
447.454,7.0,0.12
85443.035,1424.0,23.73
1458.813,24.0,0.41
286.359,5.0,0.08
193.022,3.0,0.05
2487.465,41.0,0.69
1052.245,18.0,0.29
335.91,6.0,0.09
2702.304,45.0,0.75
5645.491,94.0,1.57
1741.221,29.0,0.48
162.321,3.0,0.05
88.961,1.0,0.02
334.953,6.0,0.09
2264.556,38.0,0.63
328.63,5.0,0.09
25618.047,427.0,7.12
52578.308,876.0,14.61
8346.207,139.0,2.32
29882.371,498.0,8.3
0.0,0.0,0.0
137.948,2.0,0.04
185.531,3.0,0.05
7031.635,117.0,1.95
249.734,4.0,0.07
124.96,2.0,0.03
386.366,6.0,0.11
42.741,1.0,0.01
55250.849,921.0,15.35
178.112,3.0,0.05
708.411,12.0,0.2
11810.502,197.0,3.28
264.555,4.0,0.07
98.916,2.0,0.03
240.746,4.0,0.07
4618.6,77.0,1.28
44525.314,742.0,12.37
374.639,6.0,0.1
162.052,3.0,0.05
39.827,1.0,0.01
1172.627,20.0,0.33
472.502,8.0,0.13
962.076,16.0,0.27
1830.669,31.0,0.51
182.787,3.0,0.05
62553.517,1043.0,17.38
229.675,4.0,0.06
943.416,16.0,0.26
6175.686,103.0,1.72
606.439,10.0,0.17
834.743,14.0,0.23
87.736,1.0,0.02
1145.732,19.0,0.32
2734.793,46.0,0.76
25180.385,420.0,6.99
18099.768,302.0,5.03
509.473,8.0,0.14
1274.808,21.0,0.35
2486.224,41.0,0.69
2041.957,34.0,0.57
110.616,2.0,0.03
3964.732,66.0,1.1
208.272,3.0,0.06
576.447,10.0,0.16
4062.731,68.0,1.13
122.569,2.0,0.03
215.958,4.0,0.06
2582.441,43.0,0.72
198.112,3.0,0.06
1189.215,20.0,0.33
67.37,1.0,0.02
98.056,2.0,0.03
160.524,3.0,0.04
158.919,3.0,0.04
1362.805,23.0,0.38
37459.625,624.0,10.41
4599.697,77.0,1.28
596.218,10.0,0.17
17896.744,298.0,4.97
468.54,8.0,0.13
382.657,6.0,0.11
107.022,2.0,0.03
332.768,6.0,0.09
80614.402,1344.0,22.39
855.633,14.0,0.24
701.168,12.0,0.19
907.388,15.0,0.25
13847.29,231.0,3.85
694.556,12.0,0.19
880.106,15.0,0.24
196.516,3.0,0.05
38703.596,645.0,10.75
84469.02,1408.0,23.46
148.662,2.0,0.04
2549.16,42.0,0.71
839.034,14.0,0.23
8020.475,134.0,2.23
897.783,15.0,0.25
533.47,9.0,0.15
2392.415,40.0,0.66
233.16,4.0,0.06
275.964,5.0,0.08
63606.11,1060.0,17.67
362.739,6.0,0.1
141.556,2.0,0.04
213.929,4.0,0.06
103.679,2.0,0.03
383.513,6.0,0.11
137.311,2.0,0.04
156.359,3.0,0.04
126.584,2.0,0.04
235.378,4.0,0.07
51448.356,857.0,14.29
178.678,3.0,0.05
351.468,6.0,0.1
227.295,4.0,0.06
521.442,9.0,0.14
2402.865,40.0,0.67
58.778,1.0,0.02
151.528,3.0,0.04
121.989,2.0,0.03
64.286,1.0,0.02
1163.259,19.0,0.32
42.391,1.0,0.01
1148.414,19.0,0.32
3948.392,66.0,1.1
448.289,7.0,0.12
191.535,3.0,0.05
1175.097,20.0,0.33
103.962,2.0,0.03
355.331,6.0,0.1
761.487,13.0,0.21
21528.029,359.0,5.98
1273.758,21.0,0.35
6502.148,108.0,1.81
78478.998,1308.0,21.8
10870.308,181.0,3.02
1460.088,24.0,0.41
1160.38,19.0,0.32
4033.758,67.0,1.12
421.871,7.0,0.12
27935.286,466.0,7.76
870.492,15.0,0.24
190.219,3.0,0.05
141.566,2.0,0.04
173.141,3.0,0.05
1375.196,23.0,0.38
410.478,7.0,0.11
141.052,2.0,0.04
264.236,4.0,0.07
458.69,8.0,0.13
236.712,4.0,0.07
1805.108,30.0,0.5
918.742,15.0,0.26
139.964,2.0,0.04
657.085,11.0,0.18
90.189,2.0,0.03
1594.547,27.0,0.44
749.957,12.0,0.21
1973.74,33.0,0.55
128.894,2.0,0.04
44961.544,749.0,12.49
516.453,9.0,0.14
349.701,6.0,0.1
359.267,6.0,0.1
1077.339,18.0,0.3
117.939,2.0,0.03
39285.87,655.0,10.91
2596.143,43.0,0.72
383.025,6.0,0.11
1548.36,26.0,0.43
118.374,2.0,0.03
253.163,4.0,0.07
3556.129,59.0,0.99
1547.009,26.0,0.43
911.422,15.0,0.25
4816.369,80.0,1.34
1112.225,19.0,0.31
585.851,10.0,0.16
493.976,8.0,0.14
12.165,0.0,0.0
601.846,10.0,0.17
248.98,4.0,0.07
0.0,0.0,0.0
1214.643,20.0,0.34
7797.534,130.0,2.17
1727.377,29.0,0.48
639.628,11.0,0.18
3795.324,63.0,1.05
3077.212,51.0,0.85
242.63,4.0,0.07
1180.316,20.0,0.33
465.678,8.0,0.13
3607.139,60.0,1.0
218.504,4.0,0.06
220.089,4.0,0.06
155.149,3.0,0.04
786.526,13.0,0.22
351.512,6.0,0.1
811.26,14.0,0.23
138.134,2.0,0.04
214.723,4.0,0.06
1372.462,23.0,0.38
1831.39,31.0,0.51
315.609,5.0,0.09
1583.994,26.0,0.44
473.659,8.0,0.13
220.878,4.0,0.06
331.57,6.0,0.09
197.552,3.0,0.05
1266.485,21.0,0.35
2096.901,35.0,0.58
12300.539,205.0,3.42
274.948,5.0,0.08
0.0,0.0,0.0
175.095,3.0,0.05
275.347,5.0,0.08
689.177,11.0,0.19
4879.251,81.0,1.36
119.059,2.0,0.03
94.578,2.0,0.03
361.274,6.0,0.1
496.219,8.0,0.14
1142.044,19.0,0.32
129.295,2.0,0.04
203.166,3.0,0.06
711.254,12.0,0.2
339.055,6.0,0.09
260.947,4.0,0.07
71.286,1.0,0.02
330.715,6.0,0.09
210.334,4.0,0.06
30030.68,501.0,8.34
782.099,13.0,0.22
435.496,7.0,0.12
2321.615,39.0,0.64
7545.689,126.0,2.1
348.546,6.0,0.1
83983.39,1400.0,23.33
690.653,12.0,0.19
1086.28,18.0,0.3
180.805,3.0,0.05
0.0,0.0,0.0
374.287,6.0,0.1
2015.166,34.0,0.56
268.602,4.0,0.07
2071.957,35.0,0.58
243.569,4.0,0.07
458.227,8.0,0.13
570.625,10.0,0.16
952.366,16.0,0.26
1380.573,23.0,0.38
142.193,2.0,0.04
242.386,4.0,0.07
210.72,4.0,0.06
161.001,3.0,0.04
144.174,2.0,0.04
246.301,4.0,0.07
35644.553,594.0,9.9
22713.51,379.0,6.31
1355.608,23.0,0.38
946.91,16.0,0.26
998.638,17.0,0.28
558.85,9.0,0.16
62.008,1.0,0.02
55.27,1.0,0.02
185.648,3.0,0.05
279.53,5.0,0.08
192.184,3.0,0.05
1521.137,25.0,0.42
193.505,3.0,0.05
3450.664,58.0,0.96
2268.706,38.0,0.63
72862.553,1214.0,20.24
3890.384,65.0,1.08
286.207,5.0,0.08
709.939,12.0,0.2
264.025,4.0,0.07
242.067,4.0,0.07
2063.509,34.0,0.57
276.394,5.0,0.08
98.82,2.0,0.03
1000.777,17.0,0.28
288.394,5.0,0.08
294.553,5.0,0.08
197.786,3.0,0.05
59441.909,991.0,16.51
189.845,3.0,0.05
123.369,2.0,0.03
46.027,1.0,0.01
214.446,4.0,0.06
95.16,2.0,0.03
3835.299,64.0,1.07
227.641,4.0,0.06
8267.656,138.0,2.3
84.231,1.0,0.02
531.09,9.0,0.15
208.194,3.0,0.06
1672.85,28.0,0.46
23851.218,398.0,6.63
182.628,3.0,0.05
254.393,4.0,0.07
392.95,7.0,0.11
739.979,12.0,0.21
2355.471,39.0,0.65
237.583,4.0,0.07
48057.86,801.0,13.35
184.282,3.0,0.05
5879.401,98.0,1.63
207.828,3.0,0.06
552.904,9.0,0.15
164.062,3.0,0.05
48341.596,806.0,13.43
1733.989,29.0,0.48
237.637,4.0,0.07
193.202,3.0,0.05
518.93,9.0,0.14
633.279,11.0,0.18
15119.295,252.0,4.2
99.132,2.0,0.03
330.522,6.0,0.09
195.296,3.0,0.05
311.756,5.0,0.09
194.837,3.0,0.05
65584.44,1093.0,18.22
368.187,6.0,0.1
81.672,1.0,0.02
323.765,5.0,0.09
79.278,1.0,0.02
177.041,3.0,0.05
120.977,2.0,0.03
186.624,3.0,0.05
686.856,11.0,0.19
287.892,5.0,0.08
492.752,8.0,0.14
445.467,7.0,0.12
138.039,2.0,0.04
190.321,3.0,0.05
14353.339,239.0,3.99
396.3,7.0,0.11
164.103,3.0,0.05
2182.968,36.0,0.61
1230.363,21.0,0.34
358.372,6.0,0.1
5613.466,94.0,1.56
225.16,4.0,0.06
228.627,4.0,0.06
1712.468,29.0,0.48
1521.333,25.0,0.42
330.751,6.0,0.09
605.344,10.0,0.17
552.464,9.0,0.15
422.787,7.0,0.12
1068.099,18.0,0.3
683.468,11.0,0.19
100.909,2.0,0.03
262.72,4.0,0.07
4533.512,76.0,1.26
261.937,4.0,0.07
1288.878,21.0,0.36
228.268,4.0,0.06
111.908,2.0,0.03
221.847,4.0,0.06
1260.694,21.0,0.35
3760.501,63.0,1.04
8526.796,142.0,2.37
400.507,7.0,0.11
543.771,9.0,0.15
1793.056,30.0,0.5
156.981,3.0,0.04
576.657,10.0,0.16
553.726,9.0,0.15
523.266,9.0,0.15
2388.742,40.0,0.66
56800.57,947.0,15.78
189.064,3.0,0.05
402.938,7.0,0.11
446.049,7.0,0.12
6843.198,114.0,1.9
0.0,0.0,0.0
284.922,5.0,0.08
826.023,14.0,0.23
58.379,1.0,0.02
232.179,4.0,0.06
207.996,3.0,0.06
1370.839,23.0,0.38
510.555,9.0,0.14
4343.122,72.0,1.21
5893.622,98.0,1.64
4381.589,73.0,1.22
125.042,2.0,0.03
81629.431,1360.0,22.67
163.643,3.0,0.05
92.618,2.0,0.03
12855.297,214.0,3.57
58259.398,971.0,16.18
293.428,5.0,0.08
160.856,3.0,0.04
8679.524,145.0,2.41
259.46,4.0,0.07
269.43,4.0,0.07
666.697,11.0,0.19
243.886,4.0,0.07
1275.112,21.0,0.35
5241.568,87.0,1.46
55.378,1.0,0.02
226.948,4.0,0.06
98.033,2.0,0.03
10090.886,168.0,2.8
363.46,6.0,0.1
558.435,9.0,0.16
1914.258,32.0,0.53
82328.782,1372.0,22.87
944.924,16.0,0.26
267.251,4.0,0.07
942.332,16.0,0.26
673.263,11.0,0.19
393.508,7.0,0.11
20148.798,336.0,5.6
116.143,2.0,0.03
1099.679,18.0,0.31
234.515,4.0,0.07
1151.436,19.0,0.32
332.095,6.0,0.09
1481.071,25.0,0.41
178.326,3.0,0.05
1943.955,32.0,0.54
201.092,3.0,0.06
394.427,7.0,0.11
2353.519,39.0,0.65
444.89,7.0,0.12
136.184,2.0,0.04
125.325,2.0,0.03
19813.298,330.0,5.5
26287.193,438.0,7.3
469.22,8.0,0.13
925.86,15.0,0.26
208.996,3.0,0.06
167.427,3.0,0.05
972.264,16.0,0.27
174.393,3.0,0.05
812.947,14.0,0.23
405.913,7.0,0.11
117.905,2.0,0.03
204.785,3.0,0.06
3176.464,53.0,0.88
898.17,15.0,0.25
914.977,15.0,0.25
344.992,6.0,0.1
16016.962,267.0,4.45
237.206,4.0,0.07
1651.569,28.0,0.46
370.473,6.0,0.1
222.259,4.0,0.06
2282.116,38.0,0.63
515.64,9.0,0.14
174.558,3.0,0.05
50.294,1.0,0.01
162.292,3.0,0.05
552.915,9.0,0.15
858.843,14.0,0.24
543.053,9.0,0.15
1752.958,29.0,0.49
816.36,14.0,0.23
504.009,8.0,0.14
349.427,6.0,0.1
291.792,5.0,0.08
0.0,0.0,0.0
1549.927,26.0,0.43
304.81,5.0,0.08
85.796,1.0,0.02
1371.246,23.0,0.38
334.786,6.0,0.09
529.628,9.0,0.15
1634.782,27.0,0.45
3558.468,59.0,0.99
86.655,1.0,0.02
312.749,5.0,0.09
7143.874,119.0,1.98
251.423,4.0,0.07
205.178,3.0,0.06
171.732,3.0,0.05
1747.544,29.0,0.49
29399.895,490.0,8.17
92.538,2.0,0.03
1990.618,33.0,0.55
262.024,4.0,0.07
150.794,3.0,0.04
785.405,13.0,0.22
25005.461,417.0,6.95
201.338,3.0,0.06
292.01,5.0,0.08
587.465,10.0,0.16
3642.81,61.0,1.01
522.093,9.0,0.15
450.987,8.0,0.13
595.795,10.0,0.17
596.423,10.0,0.17
778.367,13.0,0.22
2015.033,34.0,0.56
12462.799,208.0,3.46
191.505,3.0,0.05
166.798,3.0,0.05
2258.13,38.0,0.63
7668.36,128.0,2.13
36.977,1.0,0.01
314.261,5.0,0.09
399.287,7.0,0.11
6801.047,113.0,1.89
594.267,10.0,0.17
3221.24,54.0,0.89
933.382,16.0,0.26
562.343,9.0,0.16
261.601,4.0,0.07
107.81,2.0,0.03
142.459,2.0,0.04
2992.703,50.0,0.83
351.551,6.0,0.1
161.172,3.0,0.04
1309.167,22.0,0.36
3051.216,51.0,0.85
538.543,9.0,0.15
0.0,0.0,0.0
1293.696,22.0,0.36
217.766,4.0,0.06
3476.397,58.0,0.97
380.747,6.0,0.11
2825.737,47.0,0.78
116.715,2.0,0.03
627.206,10.0,0.17
14597.229,243.0,4.05
562.202,9.0,0.16
3008.118,50.0,0.84
2080.559,35.0,0.58
438.909,7.0,0.12
494.053,8.0,0.14
609.24,10.0,0.17
174.333,3.0,0.05
206.348,3.0,0.06
79.094,1.0,0.02
17.999,0.0,0.0
74.675,1.0,0.02
2510.446,42.0,0.7
1314.192,22.0,0.37
438.222,7.0,0.12
80525.773,1342.0,22.37
82.609,1.0,0.02
8043.831,134.0,2.23
3070.132,51.0,0.85
261.101,4.0,0.07
832.186,14.0,0.23
438.791,7.0,0.12
50320.455,839.0,13.98
186.174,3.0,0.05
0.0,0.0,0.0
327.302,5.0,0.09
852.487,14.0,0.24
